Command,Type,SeqNum,Preamble,TrackStatus,LapNumber,GreenTime,GreenLaps,YellowTime,YellowLaps,RedTime,NumYellows,CurrLeader,NumLeadChanges,AveRaceSpeed
F,New,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Repeat,3,R.I,Unflagged,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,New,4,R.I,Green,0,00:00:00,0,00:00:00,0,00:00:00,0,,0,0
F,Update,4,R.I,Green,0,00:00:04.4706000,0,00:00:00,0,00:00:00,0,22,0,0
F,Update,4,R.I,Green,0,00:00:24.1576000,0,00:00:00,0,00:00:00,0,22,0,0
F,Update,4,R.I,Green,1,00:00:44.1736000,1,00:00:00,0,00:00:00,0,22,0,213.825
F,Update,4,R.I,Green,1,00:01:04.1896000,1,00:00:00,0,00:00:00,0,22,0,213.825
F,Update,4,R.I,Green,2,00:01:24.1933000,2,00:00:00,0,00:00:00,0,22,0,216.9239
F,Update,4,R.I,Green,2,00:01:44.2243000,2,00:00:00,0,00:00:00,0,22,0,216.9239
F,Update,4,R.I,Green,3,00:02:04.2243000,3,00:00:00,0,00:00:00,0,22,0,218.0201
F,Update,4,R.I,Green,3,00:02:24.2484000,3,00:00:00,0,00:00:00,0,22,0,218.0201
F,Update,4,R.I,Green,3,00:02:44.2644000,3,00:00:00,0,00:00:00,0,22,0,218.0201
F,Update,4,R.I,Green,4,00:03:04.2794000,4,00:00:00,0,00:00:00,0,22,0,218.5479
F,Update,4,R.I,Green,4,00:03:24.2967000,4,00:00:00,0,00:00:00,0,22,0,218.5479
F,New,5,R.I,Yellow,5,00:03:31.8009000,5,00:00:00.3708000,0,00:00:00,1,22,0,218.8814
F,Update,5,R.I,Yellow,5,00:03:31.8009000,5,00:00:12.5118000,0,00:00:00,1,22,0,218.8814
F,Update,5,R.I,Yellow,5,00:03:31.8009000,5,00:00:32.5268000,0,00:00:00,1,22,0,218.8814
F,Update,5,R.I,Yellow,5,00:03:31.8009000,5,00:00:52.5428000,0,00:00:00,1,22,0,218.8814
F,Update,5,R.I,Yellow,6,00:03:31.8009000,5,00:01:12.5451000,1,00:00:00,1,22,0,201.3423
F,Update,5,R.I,Yellow,6,00:03:31.8009000,5,00:01:32.5611000,1,00:00:00,1,22,0,201.3423
F,Update,5,R.I,Yellow,6,00:03:31.8009000,5,00:01:52.5771000,1,00:00:00,1,22,0,201.3423
F,Update,5,R.I,Yellow,6,00:03:31.8009000,5,00:02:12.6132000,1,00:00:00,1,22,0,201.3423
F,Update,5,R.I,Yellow,7,00:03:31.8009000,5,00:02:32.6132000,2,00:00:00,1,22,0,174.1966
F,Update,5,R.I,Yellow,7,00:03:31.8009000,5,00:02:52.6292000,2,00:00:00,1,22,0,174.1966
F,Update,5,R.I,Yellow,7,00:03:31.8009000,5,00:03:12.6490000,2,00:00:00,1,22,0,174.1966
F,Update,5,R.I,Yellow,7,00:03:31.8009000,5,00:03:32.6650000,2,00:00:00,1,22,0,174.1966
F,Update,5,R.I,Yellow,7,00:03:31.8009000,5,00:03:52.3520000,2,00:00:00,1,22,0,174.1966
F,Update,5,R.I,Yellow,8,00:03:31.8009000,5,00:04:12.3578000,3,00:00:00,1,22,0,156.1974
F,Update,5,R.I,Yellow,8,00:03:31.8009000,5,00:04:32.3738000,3,00:00:00,1,22,0,156.1974
F,Update,5,R.I,Yellow,8,00:03:31.8009000,5,00:04:52.3888000,3,00:00:00,1,22,0,156.1974
F,Update,5,R.I,Yellow,8,00:03:31.8009000,5,00:05:12.4048000,3,00:00:00,1,22,0,156.1974
F,Update,5,R.I,Yellow,8,00:03:31.8009000,5,00:05:32.4473000,3,00:00:00,1,22,0,156.1974
F,Update,5,R.I,Yellow,9,00:03:31.8009000,5,00:05:52.4633000,4,00:00:00,1,22,0,144.0351
F,Update,5,R.I,Yellow,9,00:03:31.8009000,5,00:06:12.4793000,4,00:00:00,1,22,0,144.0351
F,Update,5,R.I,Yellow,9,00:03:31.8009000,5,00:06:32.4734000,4,00:00:00,1,22,0,144.0351
F,Update,5,R.I,Yellow,9,00:03:31.8009000,5,00:06:52.4894000,4,00:00:00,1,22,0,144.0351
F,New,6,R.I,Green,9,00:03:32.2338000,5,00:07:07.8065000,4,00:00:00,1,22,0,144.0351
F,Update,6,R.I,Green,9,00:03:36.4998000,5,00:07:07.8065000,4,00:00:00,1,22,0,144.0351
F,Update,6,R.I,Green,10,00:03:56.5189000,6,00:07:07.8065000,4,00:00:00,1,22,0,138.0945
F,Update,6,R.I,Green,10,00:04:16.5349000,6,00:07:07.8065000,4,00:00:00,1,22,0,138.0945
F,Update,6,R.I,Green,11,00:04:36.5499000,7,00:07:07.8065000,4,00:00:00,1,22,0,142.8247
F,Update,6,R.I,Green,11,00:04:56.5659000,7,00:07:07.8065000,4,00:00:00,1,22,0,142.8247
F,Update,6,R.I,Green,12,00:05:16.5710000,8,00:07:07.8065000,4,00:00:00,1,22,0,147.1354
F,Update,6,R.I,Green,12,00:05:36.5860000,8,00:07:07.8065000,4,00:00:00,1,22,0,147.1354
F,Update,6,R.I,Green,13,00:05:56.6020000,9,00:07:07.8065000,4,00:00:00,1,22,0,150.9881
F,Update,6,R.I,Green,13,00:06:16.6215000,9,00:07:07.8065000,4,00:00:00,1,22,0,150.9881
F,Update,6,R.I,Green,14,00:06:36.6365000,10,00:07:07.8065000,4,00:00:00,1,22,0,154.4377
F,Update,6,R.I,Green,14,00:06:56.6525000,10,00:07:07.8065000,4,00:00:00,1,22,0,154.4377
F,Update,6,R.I,Green,15,00:07:16.3465000,11,00:07:07.8065000,4,00:00:00,1,22,0,157.5616
F,Update,6,R.I,Green,15,00:07:36.3625000,11,00:07:07.8065000,4,00:00:00,1,22,0,157.5616
F,Update,6,R.I,Green,16,00:07:56.3785000,12,00:07:07.8065000,4,00:00:00,1,22,0,160.4051
F,Update,6,R.I,Green,16,00:08:16.3940000,12,00:07:07.8065000,4,00:00:00,1,22,0,160.4051
F,Update,6,R.I,Green,17,00:08:36.4100000,13,00:07:07.8065000,4,00:00:00,1,22,0,162.9842
F,Update,6,R.I,Green,17,00:08:56.4250000,13,00:07:07.8065000,4,00:00:00,1,22,0,162.9842
F,Update,6,R.I,Green,18,00:09:16.4410000,14,00:07:07.8065000,4,00:00:00,1,22,0,165.3317
F,Update,6,R.I,Green,18,00:09:36.4467000,14,00:07:07.8065000,4,00:00:00,1,22,0,165.3317
F,Update,6,R.I,Green,19,00:09:56.4617000,15,00:07:07.8065000,4,00:00:00,1,22,0,167.4882
F,Update,6,R.I,Green,19,00:10:16.4777000,15,00:07:07.8065000,4,00:00:00,1,22,0,167.4882
F,Update,6,R.I,Green,20,00:10:36.4836000,16,00:07:07.8065000,4,00:00:00,1,22,0,169.4775
F,Update,6,R.I,Green,20,00:10:56.4986000,16,00:07:07.8065000,4,00:00:00,1,22,0,169.4775
F,Update,6,R.I,Green,21,00:11:16.5146000,17,00:07:07.8065000,4,00:00:00,1,22,0,171.3206
F,Update,6,R.I,Green,21,00:11:36.5479000,17,00:07:07.8065000,4,00:00:00,1,22,0,171.3206
F,Update,6,R.I,Green,21,00:11:56.5799000,17,00:07:07.8065000,4,00:00:00,1,22,0,171.3206
F,Update,6,R.I,Green,22,00:12:16.5799000,18,00:07:07.8065000,4,00:00:00,1,22,0,173.0312
F,Update,6,R.I,Green,22,00:12:36.5949000,18,00:07:07.8065000,4,00:00:00,1,22,0,173.0312
F,Update,6,R.I,Green,23,00:12:56.6003000,19,00:07:07.8065000,4,00:00:00,1,22,0,174.6226
F,Update,6,R.I,Green,23,00:13:16.6163000,19,00:07:07.8065000,4,00:00:00,1,22,0,174.6226
F,Update,6,R.I,Green,24,00:13:36.6313000,20,00:07:07.8065000,4,00:00:00,1,22,0,176.1094
F,Update,6,R.I,Green,24,00:13:56.6556000,20,00:07:07.8065000,4,00:00:00,1,22,0,176.1094
F,Update,6,R.I,Green,25,00:14:16.3426000,21,00:07:07.8065000,4,00:00:00,1,22,0,177.5006
F,Update,6,R.I,Green,25,00:14:36.3586000,21,00:07:07.8065000,4,00:00:00,1,22,0,177.5006
F,Update,6,R.I,Green,26,00:14:56.3745000,22,00:07:07.8065000,4,00:00:00,1,22,0,178.8093
F,Update,6,R.I,Green,26,00:15:16.3895000,22,00:07:07.8065000,4,00:00:00,1,22,0,178.8093
F,Update,6,R.I,Green,27,00:15:36.4055000,23,00:07:07.8065000,4,00:00:00,1,22,0,180.0366
F,Update,6,R.I,Green,27,00:15:56.4205000,23,00:07:07.8065000,4,00:00:00,1,22,0,180.0366
F,Update,6,R.I,Green,28,00:16:16.4241000,24,00:07:07.8065000,4,00:00:00,1,22,0,181.1924
F,Update,6,R.I,Green,28,00:16:36.4401000,24,00:07:07.8065000,4,00:00:00,1,22,0,181.1924
F,Update,6,R.I,Green,29,00:16:56.4551000,25,00:07:07.8065000,4,00:00:00,1,22,0,182.2824
F,Update,6,R.I,Green,29,00:17:16.4757000,25,00:07:07.8065000,4,00:00:00,1,22,0,182.2824
F,Update,6,R.I,Green,30,00:17:36.4917000,26,00:07:07.8065000,4,00:00:00,1,22,0,183.3129
F,Update,6,R.I,Green,30,00:17:56.5067000,26,00:07:07.8065000,4,00:00:00,1,22,0,183.3129
F,Update,6,R.I,Green,31,00:18:16.5119000,27,00:07:07.8065000,4,00:00:00,1,22,0,184.3062
F,Update,6,R.I,Green,31,00:18:36.5269000,27,00:07:07.8065000,4,00:00:00,1,22,0,184.3062
F,Update,6,R.I,Green,32,00:18:56.5429000,28,00:07:07.8065000,4,00:00:00,1,12,1,185.0772
F,Update,6,R.I,Green,32,00:19:16.5739000,28,00:07:07.8065000,4,00:00:00,1,12,1,185.0772
F,Update,6,R.I,Green,33,00:19:36.5926000,29,00:07:07.8065000,4,00:00:00,1,12,1,185.959
F,Update,6,R.I,Green,33,00:19:56.6086000,29,00:07:07.8065000,4,00:00:00,1,12,1,185.959
F,Update,6,R.I,Green,34,00:20:16.6246000,30,00:07:07.8065000,4,00:00:00,1,12,1,186.8146
F,Update,6,R.I,Green,34,00:20:36.6156000,30,00:07:07.8065000,4,00:00:00,1,12,1,186.8146
F,Update,6,R.I,Green,35,00:20:56.6316000,31,00:07:07.8065000,4,00:00:00,1,20,2,187.5901
F,Update,6,R.I,Green,35,00:21:16.6466000,31,00:07:07.8065000,4,00:00:00,1,20,2,187.5901
F,Update,6,R.I,Green,35,00:21:36.6642000,31,00:07:07.8065000,4,00:00:00,1,20,2,187.5901
F,Update,6,R.I,Green,36,00:21:56.3522000,32,00:07:07.8065000,4,00:00:00,1,30,3,187.5795
F,Update,6,R.I,Green,36,00:22:16.3672000,32,00:07:07.8065000,4,00:00:00,1,30,3,187.5795
F,Update,6,R.I,Green,37,00:22:36.3901000,33,00:07:07.8065000,4,00:00:00,1,30,3,187.0071
F,Update,6,R.I,Green,37,00:22:56.4051000,33,00:07:07.8065000,4,00:00:00,1,30,3,187.0071
F,Update,6,R.I,Green,37,00:23:16.4211000,33,00:07:07.8065000,4,00:00:00,1,30,3,187.0071
F,Update,6,R.I,Green,38,00:23:36.4371000,34,00:07:07.8065000,4,00:00:00,1,10,4,187.3254
F,Update,6,R.I,Green,38,00:23:56.4379000,34,00:07:07.8065000,4,00:00:00,1,10,4,187.3254
F,Update,6,R.I,Green,39,00:24:16.4539000,35,00:07:07.8065000,4,00:00:00,1,10,4,188.0616
F,Update,6,R.I,Green,39,00:24:36.4699000,35,00:07:07.8065000,4,00:00:00,1,10,4,188.0616
F,Update,6,R.I,Green,40,00:24:56.5058000,36,00:07:07.8065000,4,00:00:00,1,10,4,188.7655
F,Update,6,R.I,Green,40,00:25:16.5218000,36,00:07:07.8065000,4,00:00:00,1,10,4,188.7655
F,Update,6,R.I,Green,41,00:25:36.5368000,37,00:07:07.8065000,4,00:00:00,1,10,4,189.4484
F,Update,6,R.I,Green,41,00:25:56.5411000,37,00:07:07.8065000,4,00:00:00,1,10,4,189.4484
F,Update,6,R.I,Green,42,00:26:16.5571000,38,00:07:07.8065000,4,00:00:00,1,22,5,189.1383
F,Update,6,R.I,Green,42,00:26:36.5721000,38,00:07:07.8065000,4,00:00:00,1,22,5,189.1383
F,Update,6,R.I,Green,43,00:26:56.5881000,39,00:07:07.8065000,4,00:00:00,1,22,5,189.7761
F,Update,6,R.I,Green,43,00:27:16.6090000,39,00:07:07.8065000,4,00:00:00,1,22,5,189.7761
F,Update,6,R.I,Green,44,00:27:36.6240000,40,00:07:07.8065000,4,00:00:00,1,22,5,190.3948
F,Update,6,R.I,Green,44,00:27:56.6400000,40,00:07:07.8065000,4,00:00:00,1,22,5,190.3948
F,Update,6,R.I,Green,45,00:28:16.6430000,41,00:07:07.8065000,4,00:00:00,1,22,5,190.9745
F,Update,6,R.I,Green,45,00:28:36.6590000,41,00:07:07.8065000,4,00:00:00,1,22,5,190.9745
F,Update,6,R.I,Green,46,00:28:56.3470000,42,00:07:07.8065000,4,00:00:00,1,22,5,191.5078
F,Update,6,R.I,Green,46,00:29:16.3667000,42,00:07:07.8065000,4,00:00:00,1,22,5,191.5078
F,Update,6,R.I,Green,47,00:29:36.3827000,43,00:07:07.8065000,4,00:00:00,1,22,5,192.02
F,Update,6,R.I,Green,47,00:29:56.3977000,43,00:07:07.8065000,4,00:00:00,1,22,5,192.02
F,Update,6,R.I,Green,47,00:30:16.4176000,43,00:07:07.8065000,4,00:00:00,1,22,5,192.02
F,Update,6,R.I,Green,48,00:30:36.4336000,44,00:07:07.8065000,4,00:00:00,1,22,5,192.5092
F,Update,6,R.I,Green,48,00:30:56.4486000,44,00:07:07.8065000,4,00:00:00,1,22,5,192.5092
F,Update,6,R.I,Green,49,00:31:16.4646000,45,00:07:07.8065000,4,00:00:00,1,22,5,192.9786
F,Update,6,R.I,Green,49,00:31:36.4742000,45,00:07:07.8065000,4,00:00:00,1,22,5,192.9786
F,Update,6,R.I,Green,50,00:31:56.4892000,46,00:07:07.8065000,4,00:00:00,1,22,5,193.4294
F,Update,6,R.I,Green,50,00:32:16.5052000,46,00:07:07.8065000,4,00:00:00,1,22,5,193.4294
F,Update,6,R.I,Green,51,00:32:36.5355000,47,00:07:07.8065000,4,00:00:00,1,22,5,193.8647
F,Update,6,R.I,Green,51,00:32:56.5515000,47,00:07:07.8065000,4,00:00:00,1,22,5,193.8647
F,Update,6,R.I,Green,52,00:33:16.5675000,48,00:07:07.8065000,4,00:00:00,1,22,5,194.2845
F,Update,6,R.I,Green,52,00:33:36.5704000,48,00:07:07.8065000,4,00:00:00,1,22,5,194.2845
F,Update,6,R.I,Green,53,00:33:56.5864000,49,00:07:07.8065000,4,00:00:00,1,22,5,194.6952
F,Update,6,R.I,Green,53,00:34:16.6024000,49,00:07:07.8065000,4,00:00:00,1,22,5,194.6952
F,Update,6,R.I,Green,54,00:34:36.6174000,50,00:07:07.8065000,4,00:00:00,1,22,5,195.0908
F,Update,6,R.I,Green,54,00:34:56.6409000,50,00:07:07.8065000,4,00:00:00,1,22,5,195.0908
F,Update,6,R.I,Green,55,00:35:16.6559000,51,00:07:07.8065000,4,00:00:00,1,22,5,195.4714
F,Update,6,R.I,Green,55,00:35:36.3439000,51,00:07:07.8065000,4,00:00:00,1,22,5,195.4714
F,Update,6,R.I,Green,56,00:35:56.3466000,52,00:07:07.8065000,4,00:00:00,1,22,5,195.8413
F,Update,6,R.I,Green,56,00:36:16.3616000,52,00:07:07.8065000,4,00:00:00,1,22,5,195.8413
F,Update,6,R.I,Green,57,00:36:36.3776000,53,00:07:07.8065000,4,00:00:00,1,22,5,196.202
F,Update,6,R.I,Green,57,00:36:56.3969000,53,00:07:07.8065000,4,00:00:00,1,22,5,196.202
F,Update,6,R.I,Green,58,00:37:16.4129000,54,00:07:07.8065000,4,00:00:00,1,22,5,196.552
F,Update,6,R.I,Green,58,00:37:36.4289000,54,00:07:07.8065000,4,00:00:00,1,22,5,196.552
F,Update,6,R.I,Green,59,00:37:56.4439000,55,00:07:07.8065000,4,00:00:00,1,22,5,196.8931
F,Update,6,R.I,Green,59,00:38:16.4627000,55,00:07:07.8065000,4,00:00:00,1,22,5,196.8931
F,Update,6,R.I,Green,60,00:38:36.4787000,56,00:07:07.8065000,4,00:00:00,1,22,5,197.2269
F,Update,6,R.I,Green,60,00:38:56.4937000,56,00:07:07.8065000,4,00:00:00,1,22,5,197.2269
F,Update,6,R.I,Green,61,00:39:16.4986000,57,00:07:07.8065000,4,00:00:00,1,22,5,197.5655
F,Update,6,R.I,Green,61,00:39:36.5136000,57,00:07:07.8065000,4,00:00:00,1,22,5,197.5655
F,Update,6,R.I,Green,62,00:39:56.5296000,58,00:07:07.8065000,4,00:00:00,1,22,5,197.9177
F,Update,6,R.I,Green,62,00:40:16.5382000,58,00:07:07.8065000,4,00:00:00,1,22,5,197.9177
F,Update,6,R.I,Green,63,00:40:36.5532000,59,00:07:07.8065000,4,00:00:00,1,22,5,198.2802
F,Update,6,R.I,Green,63,00:40:56.5692000,59,00:07:07.8065000,4,00:00:00,1,22,5,198.2802
F,Update,6,R.I,Green,64,00:41:16.6019000,60,00:07:07.8065000,4,00:00:00,1,20,6,198.3699
F,Update,6,R.I,Green,64,00:41:36.6169000,60,00:07:07.8065000,4,00:00:00,1,20,6,198.3699
F,Update,6,R.I,Green,64,00:41:56.6329000,60,00:07:07.8065000,4,00:00:00,1,20,6,198.3699
F,Update,6,R.I,Green,65,00:42:16.6479000,61,00:07:07.8065000,4,00:00:00,1,20,6,198.6808
F,Update,6,R.I,Green,65,00:42:36.6673000,61,00:07:07.8065000,4,00:00:00,1,20,6,198.6808
F,Update,6,R.I,Green,66,00:42:56.3553000,62,00:07:07.8065000,4,00:00:00,1,20,6,198.9605
F,Update,6,R.I,Green,66,00:43:16.3863000,62,00:07:07.8065000,4,00:00:00,1,20,6,198.9605
F,Update,6,R.I,Green,67,00:43:36.3763000,63,00:07:07.8065000,4,00:00:00,1,12,7,199.1225
F,Update,6,R.I,Green,67,00:43:56.3913000,63,00:07:07.8065000,4,00:00:00,1,12,7,199.1225
F,Update,6,R.I,Green,68,00:44:16.4073000,64,00:07:07.8065000,4,00:00:00,1,27,8,199.355
F,Update,6,R.I,Green,68,00:44:36.4267000,64,00:07:07.8065000,4,00:00:00,1,27,8,199.355
F,Update,6,R.I,Green,69,00:44:56.4417000,65,00:07:07.8065000,4,00:00:00,1,27,8,198.8841
F,Update,6,R.I,Green,69,00:45:16.4577000,65,00:07:07.8065000,4,00:00:00,1,27,8,198.8841
F,Update,6,R.I,Green,69,00:45:36.4737000,65,00:07:07.8065000,4,00:00:00,1,27,8,198.8841
F,Update,6,R.I,Green,70,00:45:56.4769000,66,00:07:07.8065000,4,00:00:00,1,9,9,199.0937
F,Update,6,R.I,Green,70,00:46:16.4929000,66,00:07:07.8065000,4,00:00:00,1,9,9,199.0937
F,Update,6,R.I,Green,71,00:46:36.5079000,67,00:07:07.8065000,4,00:00:00,1,9,9,199.3416
F,Update,6,R.I,Green,71,00:46:56.5316000,67,00:07:07.8065000,4,00:00:00,1,9,9,199.3416
F,Update,6,R.I,Green,72,00:47:16.5476000,68,00:07:07.8065000,4,00:00:00,1,9,9,198.9039
F,Update,6,R.I,Green,72,00:47:36.5626000,68,00:07:07.8065000,4,00:00:00,1,9,9,198.9039
F,New,7,R.I,Yellow,72,00:47:55.6842000,68,00:07:08.0292000,4,00:00:00,2,9,9,198.9039
F,Update,7,R.I,Yellow,73,00:47:55.6842000,68,00:07:08.6852000,5,00:00:00,2,22,10,198.8532
F,Update,7,R.I,Yellow,73,00:47:55.6842000,68,00:07:28.7012000,5,00:00:00,2,22,10,198.8532
F,Update,7,R.I,Yellow,73,00:47:55.6842000,68,00:07:48.7162000,5,00:00:00,2,22,10,198.8532
F,Update,7,R.I,Yellow,73,00:47:55.6842000,68,00:08:08.7370000,5,00:00:00,2,22,10,198.8532
F,Update,7,R.I,Yellow,73,00:47:55.6842000,68,00:08:28.7520000,5,00:00:00,2,22,10,198.8532
