Command,Type,SeqNum,Preamble,TrackStatus,LapNumber,GreenTime,GreenLaps,YellowTime,YellowLaps,RedTime,NumYellows,CurrLeader,NumLeadChanges,AveRaceSpeed
F,Update,10,R.I,Green,154,01:33:18.4911000,134,00:32:05.8692000,20,00:00:00,3,2,20,184.4197
F,Update,10,R.I,Green,154,01:33:38.5071000,134,00:32:05.8692000,20,00:00:00,3,2,20,184.4197
F,Update,10,R.I,Green,155,01:33:58.5381000,135,00:32:05.8692000,20,00:00:00,3,2,20,184.6049
F,Update,10,R.I,Green,155,01:34:18.5412000,135,00:32:05.8692000,20,00:00:00,3,2,20,184.6049
F,Update,10,R.I,Green,156,01:34:38.5572000,136,00:32:05.8692000,20,00:00:00,3,2,20,184.7898
F,Update,10,R.I,Green,156,01:34:58.5722000,136,00:32:05.8692000,20,00:00:00,3,2,20,184.7898
F,Update,10,R.I,Green,157,01:35:18.5793000,137,00:32:05.8692000,20,00:00:00,3,2,20,184.9724
F,Update,10,R.I,Green,157,01:35:38.5953000,137,00:32:05.8692000,20,00:00:00,3,2,20,184.9724
F,Update,10,R.I,Green,158,01:35:58.2823000,138,00:32:05.8692000,20,00:00:00,3,2,20,185.1498
F,Update,10,R.I,Green,158,01:36:18.2983000,138,00:32:05.8692000,20,00:00:00,3,2,20,185.1498
F,Update,10,R.I,Green,159,01:36:38.3145000,139,00:32:05.8692000,20,00:00:00,3,2,20,185.3244
F,Update,10,R.I,Green,159,01:36:58.3305000,139,00:32:05.8692000,20,00:00:00,3,2,20,185.3244
F,Update,10,R.I,Green,160,01:37:18.3465000,140,00:32:05.8692000,20,00:00:00,3,2,20,185.4965
F,Update,10,R.I,Green,160,01:37:38.3670000,140,00:32:05.8692000,20,00:00:00,3,2,20,185.4965
F,Update,10,R.I,Green,160,01:37:58.3830000,140,00:32:05.8692000,20,00:00:00,3,2,20,185.4965
F,Update,10,R.I,Green,161,01:38:18.3980000,141,00:32:05.8692000,20,00:00:00,3,2,20,185.6651
F,Update,10,R.I,Green,161,01:38:38.4024000,141,00:32:05.8692000,20,00:00:00,3,2,20,185.6651
F,Update,10,R.I,Green,162,01:38:58.4184000,142,00:32:05.8692000,20,00:00:00,3,2,20,185.8293
F,Update,10,R.I,Green,162,01:39:18.4334000,142,00:32:05.8692000,20,00:00:00,3,2,20,185.8293
F,Update,10,R.I,Green,163,01:39:38.4529000,143,00:32:05.8692000,20,00:00:00,3,2,20,185.9908
F,Update,10,R.I,Green,163,01:39:58.4689000,143,00:32:05.8692000,20,00:00:00,3,2,20,185.9908
F,Update,10,R.I,Green,164,01:40:18.4839000,144,00:32:05.8692000,20,00:00:00,3,2,20,186.1513
F,Update,10,R.I,Green,164,01:40:38.4999000,144,00:32:05.8692000,20,00:00:00,3,2,20,186.1513
F,Update,10,R.I,Green,165,01:40:58.5199000,145,00:32:05.8692000,20,00:00:00,3,2,20,186.3079
F,Update,10,R.I,Green,165,01:41:18.5359000,145,00:32:05.8692000,20,00:00:00,3,2,20,186.3079
F,Update,10,R.I,Green,166,01:41:38.5519000,146,00:32:05.8692000,20,00:00:00,3,2,20,186.4662
F,Update,10,R.I,Green,166,01:41:58.5703000,146,00:32:05.8692000,20,00:00:00,3,2,20,186.4662
F,Update,10,R.I,Green,167,01:42:18.5863000,147,00:32:05.8692000,20,00:00:00,3,2,20,186.6234
F,Update,10,R.I,Green,167,01:42:38.6023000,147,00:32:05.8692000,20,00:00:00,3,2,20,186.6234
F,Update,10,R.I,Green,168,01:42:58.2834000,148,00:32:05.8692000,20,00:00:00,3,2,20,186.773
F,Update,10,R.I,Green,168,01:43:18.2994000,148,00:32:05.8692000,20,00:00:00,3,2,20,186.773
F,Update,10,R.I,Green,169,01:43:38.3144000,149,00:32:05.8692000,20,00:00:00,3,2,20,186.9333
F,Update,10,R.I,Green,169,01:43:58.3304000,149,00:32:05.8692000,20,00:00:00,3,2,20,186.9333
F,Update,10,R.I,Green,170,01:44:18.3458000,150,00:32:05.8692000,20,00:00:00,3,2,20,187.0956
F,Update,10,R.I,Green,170,01:44:38.3608000,150,00:32:05.8692000,20,00:00:00,3,2,20,187.0956
F,Update,10,R.I,Green,171,01:44:58.3768000,151,00:32:05.8692000,20,00:00:00,3,20,21,187.2574
F,Update,10,R.I,Green,171,01:45:18.3796000,151,00:32:05.8692000,20,00:00:00,3,20,21,187.2574
F,Update,10,R.I,Green,172,01:45:38.3956000,152,00:32:05.8692000,20,00:00:00,3,19,22,187.3415
F,Update,10,R.I,Green,172,01:45:58.4116000,152,00:32:05.8692000,20,00:00:00,3,19,22,187.3415
F,Update,10,R.I,Green,172,01:46:18.4314000,152,00:32:05.8692000,20,00:00:00,3,19,22,187.3415
F,Update,10,R.I,Green,173,01:46:38.4474000,153,00:32:05.8692000,20,00:00:00,3,12,23,187.4319
F,Update,10,R.I,Green,173,01:46:58.4634000,153,00:32:05.8692000,20,00:00:00,3,12,23,187.4319
F,Update,10,R.I,Green,174,01:47:18.4784000,154,00:32:05.8692000,20,00:00:00,3,12,23,187.6004
F,Update,10,R.I,Green,174,01:47:38.4994000,154,00:32:05.8692000,20,00:00:00,3,12,23,187.6004
F,Update,10,R.I,Green,175,01:47:58.5144000,155,00:32:05.8692000,20,00:00:00,3,12,23,187.7593
F,Update,10,R.I,Green,175,01:48:18.5304000,155,00:32:05.8692000,20,00:00:00,3,12,23,187.7593
F,Update,10,R.I,Green,176,01:48:38.5350000,156,00:32:05.8692000,20,00:00:00,3,30,24,187.809
F,Update,10,R.I,Green,176,01:48:58.5500000,156,00:32:05.8692000,20,00:00:00,3,30,24,187.809
F,Update,10,R.I,Green,177,01:49:18.5660000,157,00:32:05.8692000,20,00:00:00,3,21,25,187.8325
F,New,11,R.I,Yellow,177,01:49:23.7681000,157,00:32:06.2451000,20,00:00:00,4,21,25,187.8325
F,Update,11,R.I,Yellow,177,01:49:23.7681000,157,00:32:20.6863000,20,00:00:00,4,21,25,187.8325
F,Update,11,R.I,Yellow,177,01:49:23.7681000,157,00:32:40.7013000,20,00:00:00,4,21,25,187.8325
F,Update,11,R.I,Yellow,177,01:49:23.7681000,157,00:33:00.3893000,20,00:00:00,4,21,25,187.8325
F,Update,11,R.I,Yellow,178,01:49:23.7681000,157,00:33:20.3933000,21,00:00:00,4,21,25,187.456
F,Update,11,R.I,Yellow,178,01:49:23.7681000,157,00:33:40.4093000,21,00:00:00,4,21,25,187.456
F,Update,11,R.I,Yellow,178,01:49:23.7681000,157,00:34:00.4253000,21,00:00:00,4,21,25,187.456
F,Update,11,R.I,Yellow,178,01:49:23.7681000,157,00:34:20.4403000,21,00:00:00,4,21,25,187.456
F,Update,11,R.I,Yellow,178,01:49:23.7681000,157,00:34:40.4601000,21,00:00:00,4,21,25,187.456
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:35:00.4751000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:35:20.4911000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:35:40.5115000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:36:00.5265000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:36:20.5425000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:36:40.5478000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:37:00.5628000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,179,01:49:23.7681000,157,00:37:20.5788000,22,00:00:00,4,21,25,186.0039
F,Update,11,R.I,Yellow,180,01:49:23.7681000,157,00:37:40.5938000,23,00:00:00,4,21,25,183.8748
F,Update,11,R.I,Yellow,180,01:49:23.7681000,157,00:38:00.6337000,23,00:00:00,4,21,25,183.8748
F,Update,11,R.I,Yellow,180,01:49:23.7681000,157,00:38:20.6497000,23,00:00:00,4,21,25,183.8748
F,Update,11,R.I,Yellow,180,01:49:23.7681000,157,00:38:40.6647000,23,00:00:00,4,21,25,183.8748
F,Update,11,R.I,Yellow,180,01:49:23.7681000,157,00:39:00.6653000,23,00:00:00,4,21,25,183.8748
F,Update,11,R.I,Yellow,180,01:49:23.7681000,157,00:39:20.6813000,23,00:00:00,4,21,25,183.8748
F,New,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:00:00.2481000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:00:16.3261000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:00:36.3309000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:00:56.0179000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:01:16.0339000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:01:36.0684000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:01:56.0834000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:02:16.0994000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:02:36.1144000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:02:56.1204000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:03:16.1364000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:03:36.1514000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:03:56.1713000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:04:16.1873000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:04:36.2023000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:04:56.2074000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:05:16.2224000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:05:36.2384000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:05:56.2544000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:06:16.2736000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:06:36.2896000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:06:56.3056000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:07:16.3282000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:07:36.0162000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:07:56.0312000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:08:16.0507000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:08:36.0667000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:08:56.0817000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:09:16.0828000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:09:36.0978000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:09:56.1138000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:10:16.1298000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:10:36.1539000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:10:56.1699000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:11:16.1859000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:11:36.1853000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:11:56.2013000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:12:16.2163000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:12:36.2359000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:12:56.2519000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:13:16.2669000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:13:36.2829000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:13:56.3070000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:14:16.3220000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:14:36.0100000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:14:56.0252000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:15:16.0412000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:15:36.0572000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:15:56.0773000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:16:16.0933000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:16:36.1083000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:16:56.1243000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:17:16.1291000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:17:36.1441000,4,21,25,183.8748
F,Update,12,R.I,Red,180,01:49:23.7681000,157,00:39:24.3702000,23,00:17:56.1601000,4,21,25,183.8748
F,New,13,R.I,Yellow,180,01:49:23.7681000,157,00:39:24.7542000,23,00:18:02.0101000,5,21,25,183.8748
F,Update,13,R.I,Yellow,180,01:49:23.7681000,157,00:39:38.5401000,23,00:18:02.0101000,5,21,25,183.8748
F,Update,13,R.I,Yellow,180,01:49:23.7681000,157,00:39:58.5551000,23,00:18:02.0101000,5,21,25,183.8748
F,Update,13,R.I,Yellow,180,01:49:23.7681000,157,00:40:18.5711000,23,00:18:02.0101000,5,21,25,183.8748
F,Update,13,R.I,Yellow,180,01:49:23.7681000,157,00:40:38.5829000,23,00:18:02.0101000,5,21,25,183.8748
F,Update,13,R.I,Yellow,180,01:49:23.7681000,157,00:40:58.5989000,23,00:18:02.0101000,5,21,25,183.8748
F,Update,13,R.I,Yellow,180,01:49:23.7681000,157,00:41:18.6149000,23,00:18:02.0101000,5,21,25,183.8748
F,Update,13,R.I,Yellow,181,01:49:23.7681000,157,00:41:38.6258000,24,00:18:02.0101000,5,27,26,179.9673
F,Update,13,R.I,Yellow,181,01:49:23.7681000,157,00:41:58.6418000,24,00:18:02.0101000,5,27,26,179.9673
F,Update,13,R.I,Yellow,181,01:49:23.7681000,157,00:42:18.6578000,24,00:18:02.0101000,5,27,26,179.9673
F,Update,13,R.I,Yellow,181,01:49:23.7681000,157,00:42:38.6728000,24,00:18:02.0101000,5,27,26,179.9673
F,Update,13,R.I,Yellow,181,01:49:23.7681000,157,00:42:58.6773000,24,00:18:02.0101000,5,27,26,179.9673
F,Update,13,R.I,Yellow,181,01:49:23.7681000,157,00:43:18.6923000,24,00:18:02.0101000,5,27,26,179.9673
F,Update,13,R.I,Yellow,182,01:49:23.7681000,157,00:43:38.3803000,25,00:18:02.0101000,5,27,26,178.6791
F,Update,13,R.I,Yellow,182,01:49:23.7681000,157,00:43:58.4056000,25,00:18:02.0101000,5,27,26,178.6791
F,Update,13,R.I,Yellow,182,01:49:23.7681000,157,00:44:18.4206000,25,00:18:02.0101000,5,27,26,178.6791
F,Update,13,R.I,Yellow,182,01:49:23.7681000,157,00:44:38.4366000,25,00:18:02.0101000,5,27,26,178.6791
F,Update,13,R.I,Yellow,182,01:49:23.7681000,157,00:44:58.4357000,25,00:18:02.0101000,5,27,26,178.6791
F,Update,13,R.I,Yellow,183,01:49:23.7681000,157,00:45:18.4517000,26,00:18:02.0101000,5,27,26,177.6169
F,Update,13,R.I,Yellow,183,01:49:23.7681000,157,00:45:38.4677000,26,00:18:02.0101000,5,27,26,177.6169
F,Update,13,R.I,Yellow,183,01:49:23.7681000,157,00:45:58.4827000,26,00:18:02.0101000,5,27,26,177.6169
F,Update,13,R.I,Yellow,183,01:49:23.7681000,157,00:46:18.5021000,26,00:18:02.0101000,5,27,26,177.6169
F,Update,13,R.I,Yellow,183,01:49:23.7681000,157,00:46:38.5181000,26,00:18:02.0101000,5,27,26,177.6169
F,Update,13,R.I,Yellow,183,01:49:23.7681000,157,00:46:58.5331000,26,00:18:02.0101000,5,27,26,177.6169
F,Update,13,R.I,Yellow,184,01:49:23.7681000,157,00:47:18.5626000,27,00:18:02.0101000,5,27,26,176.2647
F,Update,13,R.I,Yellow,184,01:49:23.7681000,157,00:47:38.5776000,27,00:18:02.0101000,5,27,26,176.2647
F,Update,13,R.I,Yellow,184,01:49:23.7681000,157,00:47:58.5936000,27,00:18:02.0101000,5,27,26,176.2647
F,Update,13,R.I,Yellow,184,01:49:23.7681000,157,00:48:18.5924000,27,00:18:02.0101000,5,27,26,176.2647
F,Update,13,R.I,Yellow,184,01:49:23.7681000,157,00:48:38.6074000,27,00:18:02.0101000,5,27,26,176.2647
F,Update,13,R.I,Yellow,184,01:49:23.7681000,157,00:48:58.6234000,27,00:18:02.0101000,5,27,26,176.2647
F,Update,13,R.I,Yellow,185,01:49:23.7681000,157,00:49:18.6407000,28,00:18:02.0101000,5,27,26,174.9861
F,Update,13,R.I,Yellow,185,01:49:23.7681000,157,00:49:38.6557000,28,00:18:02.0101000,5,27,26,174.9861
F,Update,13,R.I,Yellow,185,01:49:23.7681000,157,00:49:58.6717000,28,00:18:02.0101000,5,27,26,174.9861
F,Update,13,R.I,Yellow,185,01:49:23.7681000,157,00:50:18.3587000,28,00:18:02.0101000,5,27,26,174.9861
F,Update,13,R.I,Yellow,185,01:49:23.7681000,157,00:50:38.3793000,28,00:18:02.0101000,5,27,26,174.9861
F,Update,13,R.I,Yellow,185,01:49:23.7681000,157,00:50:58.3953000,28,00:18:02.0101000,5,27,26,174.9861
F,Update,13,R.I,Yellow,186,01:49:23.7681000,157,00:51:18.4103000,29,00:18:02.0101000,5,27,26,173.9576
F,Update,13,R.I,Yellow,186,01:49:23.7681000,157,00:51:38.4301000,29,00:18:02.0101000,5,27,26,173.9576
F,Update,13,R.I,Yellow,186,01:49:23.7681000,157,00:51:58.4451000,29,00:18:02.0101000,5,27,26,173.9576
F,New,14,R.I,Green,186,01:49:24.0791000,157,00:52:10.9311000,29,00:18:02.0101000,5,27,26,173.9576
F,Update,14,R.I,Green,186,01:49:31.2981000,157,00:52:10.9311000,29,00:18:02.0101000,5,27,26,173.9576
F,Update,14,R.I,Green,187,01:49:51.3342000,158,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.3801
F,Update,14,R.I,Green,187,01:50:11.3342000,158,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.3801
F,Update,14,R.I,Green,188,01:50:31.3502000,159,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.5686
F,Update,14,R.I,Green,188,01:50:51.3662000,159,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.5686
F,Update,14,R.I,Green,189,01:51:11.3695000,160,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.7608
F,Update,14,R.I,Green,189,01:51:31.3855000,160,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.7608
F,Update,14,R.I,Green,190,01:51:51.4005000,161,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.9568
F,Update,14,R.I,Green,190,01:52:11.4211000,161,00:52:10.9311000,29,00:18:02.0101000,5,22,27,173.9568
F,Update,14,R.I,Green,191,01:52:31.4371000,162,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.1484
F,Update,14,R.I,Green,191,01:52:51.4521000,162,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.1484
F,Update,14,R.I,Green,192,01:53:11.4599000,163,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.3377
F,Update,14,R.I,Green,192,01:53:31.4759000,163,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.3377
F,Update,14,R.I,Green,193,01:53:51.4909000,164,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.5257
F,Update,14,R.I,Green,193,01:54:11.5061000,164,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.5257
F,Update,14,R.I,Green,194,01:54:31.5211000,165,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.7117
F,Update,14,R.I,Green,194,01:54:51.2091000,165,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.7117
F,Update,14,R.I,Green,195,01:55:11.2251000,166,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.8961
F,Update,14,R.I,Green,195,01:55:31.2310000,166,00:52:10.9311000,29,00:18:02.0101000,5,22,27,174.8961
F,Update,14,R.I,Green,196,01:55:51.2620000,167,00:52:10.9311000,29,00:18:02.0101000,5,22,27,175.0786
F,Update,14,R.I,Green,196,01:56:11.2620000,167,00:52:10.9311000,29,00:18:02.0101000,5,22,27,175.0786
F,Update,14,R.I,Green,197,01:56:31.3000000,168,00:52:10.9311000,29,00:18:02.0101000,5,22,27,175.26
F,Update,14,R.I,Green,197,01:56:51.3160000,168,00:52:10.9311000,29,00:18:02.0101000,5,22,27,175.26
F,Update,14,R.I,Green,198,01:57:11.3310000,169,00:52:10.9311000,29,00:18:02.0101000,5,27,28,175.44
F,Update,14,R.I,Green,198,01:57:31.3334000,169,00:52:10.9311000,29,00:18:02.0101000,5,27,28,175.44
F,Update,14,R.I,Green,199,01:57:51.3494000,170,00:52:10.9311000,29,00:18:02.0101000,5,22,29,175.6168
F,Update,14,R.I,Green,199,01:58:11.3644000,170,00:52:10.9311000,29,00:18:02.0101000,5,22,29,175.6168
F,New,15,R.I,Checkered,199,01:58:22.5204000,170,00:52:10.9311000,29,00:18:02.0101000,5,22,29,175.6168
F,Update,15,R.I,Checkered,200,01:58:31.3804000,170,00:52:10.9311000,29,00:18:02.0101000,5,22,29,175.7936
F,Update,15,R.I,Checkered,200,01:58:51.3983000,170,00:52:10.9311000,29,00:18:02.0101000,5,22,29,175.7936
